id,num_orders
1163248,26.6
1463809,81.5
1375249,83.5
1203857,54.1
1070361,447.2
1220242,1774.7
1059573,1482.4
1021833,18.5
1036457,316.2
1393518,116.4
1316397,335.5
1141482,66.6
1179973,106.3
1328615,65.1
1300805,193.2
1339840,81.4
1174462,176.6
1469796,65.1
1209362,47.3
1220175,73.6
1327688,74.0
1015470,47.8
1144435,50.3
1477507,98.5
1154235,114.9
1388700,359.6
1105982,177.8
1489328,516.4
1374002,381.1
1496261,496.6
1082037,306.4
1084054,16.9
1352895,88.7
1292821,56.1
1129168,472.5
1264719,192.4
1063433,262.0
1121476,159.2
1042807,215.1
1299296,235.9
1306922,376.6
1251960,594.7
1309172,402.6
1263027,65.3
1103179,39.7
1038455,18.4
1400057,33.2
1165697,71.2
1211628,33.2
1166812,19.9
1031818,385.3
1428085,3522.1
1393667,2656.9
1150997,22.9
1475740,142.4
1217172,141.2
1283271,15.3
1416267,13.1
1112607,42.4
1055978,104.0
1428646,137.1
1481278,141.9
1219117,49.7
1371113,24.1
1362746,42.1
1218991,32.7
1311688,25.0
1225458,33.3
1236383,47.4
1289252,579.1
1459901,598.6
1044369,749.1
1351984,254.6
1495883,340.9
1015693,85.8
1166240,111.1
1210629,53.3
1294220,72.9
1131461,161.2
1309361,327.6
1320833,142.5
1473225,36.5
1394143,105.5
1071457,822.2
1379826,324.4
1318359,599.3
1100027,86.4
1034668,90.6
1373404,37.2
1061702,67.3
1293336,281.3
1095728,267.6
1262915,64.1
1295197,61.2
1435279,85.2
1464491,439.8
1222222,1500.6
1390452,1086.0
1463302,14.3
1489802,121.4
1292473,89.8
1029622,179.8
1117073,71.4
1284109,51.0
1141262,28.0
1171808,141.9
1384634,114.7
1159030,181.6
1325434,22.4
1295977,91.6
1057561,54.0
1247779,428.5
1047110,368.0
1362773,97.0
1332437,512.9
1100676,815.0
1363993,330.4
1237367,39.1
1462537,80.8
1313449,51.1
1053666,218.7
1302251,520.1
1004481,369.8
1334411,158.5
1191055,286.6
1220798,261.6
1394510,1041.2
1336265,260.7
1451719,712.5
1068035,56.8
1224034,59.2
1115000,113.1
1444878,188.8
1149258,307.2
1342462,28.6
1433039,107.5
1374485,51.1
1359908,429.0
1372928,1269.3
1462456,3084.3
1443654,27.2
1315946,39.9
1179239,158.0
1188742,115.1
1150146,204.8
1277261,96.6
1167783,56.6
1279968,41.0
1320507,214.6
1350935,128.9
1197052,268.3
1029579,49.1
1304742,39.6
1452669,493.4
1085737,541.9
1463122,323.5
1284072,149.2
1394210,173.3
1025091,47.5
1074887,18.5
1254262,41.3
1040334,68.0
1424569,63.4
1197276,256.5
1452472,255.6
1321401,133.7
1376468,184.4
1420185,202.4
1282937,211.1
1170153,146.6
1449399,100.2
1274790,59.1
1310614,19.4
1456931,108.0
1203967,120.2
1079069,57.1
1007858,17.6
1294120,44.3
1300983,168.3
1321774,969.1
1237520,691.9
1347075,85.8
1239241,66.5
1205726,277.7
1047124,52.1
1406091,19.7
1254479,61.1
1121561,16.2
1076788,17.9
1183423,57.3
1486846,45.6
1303445,40.3
1329414,418.1
1023890,248.0
1406133,49.2
1397490,1641.8
1037647,1195.8
1058080,801.2
1107995,30.3
1010319,135.0
1155430,106.0
1224703,430.7
1430097,405.4
1303810,993.0
1053426,58.0
1465123,100.0
1149154,141.0
1064789,892.0
1454243,463.6
1090905,733.2
1338101,105.3
1039156,97.6
1260187,214.0
1052288,333.4
1107329,230.3
1399544,22.2
1131518,137.3
1006869,107.4
1206660,444.7
1365329,2288.3
1038515,2094.3
1244162,43.7
1061266,18.7
1308370,27.0
1384720,261.0
1423011,231.9
1265394,280.3
1025300,63.8
1143644,78.1
1186542,35.0
1481273,78.6
1312485,98.6
1489678,220.1
1199112,89.3
1198571,36.2
1154629,59.6
1274070,153.7
1419037,486.0
1056666,490.8
1184809,124.9
1204098,85.8
1280965,380.5
1447792,415.0
1474459,302.3
1282200,873.5
1475657,889.1
1156440,403.5
1223837,32.9
1202885,52.5
1468767,51.9
1420037,641.3
1319476,767.9
1042405,671.5
1053349,261.3
1399190,236.5
1110657,459.2
1387833,552.8
1160606,363.3
1046027,856.9
1103153,75.3
1146248,85.0
1107738,95.5
1091060,105.1
1262868,46.4
1193003,29.0
1197419,35.5
1438599,566.3
1440086,1912.2
1117913,1571.4
1184845,37.2
1049919,37.5
1086214,27.9
1135028,53.1
1397224,74.9
1339966,100.7
1054492,117.0
1133931,31.8
1421630,126.5
1383028,267.1
1440261,191.6
1376712,205.8
1034224,29.4
1112506,55.7
1448418,235.0
1059635,198.4
1442140,30.9
1274893,87.9
1262942,57.2
1136179,344.8
1235413,249.5
1208129,346.9
1278537,738.4
1140630,772.2
1460544,304.9
1006600,58.3
1277872,71.9
1287757,51.6
1390650,284.1
1095975,363.5
1265478,416.2
1060287,95.4
1151563,173.8
1376692,203.9
1058455,803.8
1254165,175.2
1445429,618.0
1473216,81.0
1305395,80.9
1315539,38.3
1260242,192.0
1130316,332.1
1360630,353.4
1274220,50.4
1056176,51.0
1457940,58.8
1266782,590.5
1079927,1172.9
1102476,1044.8
1484172,66.3
1126975,15.8
1275435,132.2
1087733,179.0
1355898,263.5
1310322,99.2
1069567,100.0
1012130,65.9
1302873,175.9
1380215,117.2
1434488,158.5
1130479,39.2
1074570,91.5
1151684,114.9
1199038,295.6
1251345,341.5
1223304,132.0
1206767,243.5
1357362,292.4
1448800,111.4
1487007,22.8
1330119,90.8
1477226,85.9
1247256,148.5
1216224,273.5
1182872,225.0
1062248,159.1
1397155,179.7
1041719,119.2
1135029,504.7
1356809,164.4
1372850,254.6
1404048,41.0
1388692,15.0
1383758,89.3
1212449,44.4
1162985,388.3
1209888,2009.7
1499174,937.5
1084107,15.0
1150878,13.7
1208872,97.5
1417793,178.3
1083362,86.5
1253958,42.0
1071747,62.7
1030032,30.7
1118685,35.9
1052944,50.9
1384559,31.8
1248568,39.0
1494935,192.4
1098084,420.1
1127415,173.9
1176365,46.8
1065907,64.3
1305254,145.8
1345747,32.2
1209410,19.8
1093858,117.1
1052783,67.2
1271480,39.3
1003753,119.6
1496674,113.6
1061568,104.8
1101584,149.2
1383497,94.9
1176978,36.5
1435029,19.3
1343650,55.9
1434359,432.6
1007900,553.3
1017579,34.7
1063688,135.4
1126370,110.9
1246771,184.2
1008773,16.1
1318618,17.5
1228888,383.9
1244298,129.4
1342952,321.0
1131807,695.6
1408017,273.3
1051889,487.8
1392162,37.4
1075826,69.3
1142469,42.3
1103064,264.0
1059918,242.6
1072901,863.9
1353610,76.5
1195954,86.7
1391305,66.9
1326150,577.7
1275063,139.5
1222180,353.3
1192156,60.0
1113235,66.8
1309343,36.8
1297632,37.3
1155726,120.5
1297290,54.4
1419156,86.3
1116236,37.6
1062782,70.6
1333678,449.6
1481991,616.7
1275436,761.8
1044455,42.0
1006565,222.6
1289303,339.3
1350978,212.7
1065002,41.2
1330381,47.6
1066756,34.3
1425889,36.4
1027637,64.2
1024593,209.4
1309569,56.2
1130481,39.6
1461497,176.3
1273574,126.0
1499564,370.6
1409226,139.4
1276415,36.4
1072191,99.1
1185549,108.2
1394977,245.4
1031757,167.7
1357869,133.7
1457412,501.0
1333143,383.5
1297235,164.6
1018080,19.8
1439262,53.2
1262889,75.5
1001905,87.6
1136010,297.6
1271463,306.4
1469634,57.8
1258810,42.6
1345259,182.0
1004246,927.1
1114751,291.4
1109347,353.8
1008772,156.1
1016691,153.1
1365501,69.5
1291288,243.1
1112058,396.6
1469210,46.1
1181698,51.8
1231344,37.5
1387977,334.3
1034867,1931.2
1276338,525.8
1322128,13.3
1289484,19.4
1007731,102.5
1088564,138.5
1427862,184.5
1170554,103.2
1172262,61.0
1341146,116.9
1357235,113.0
1088765,285.2
1188175,70.8
1203176,61.6
1049616,67.0
1309039,456.7
1145033,350.2
1286575,129.4
1101049,1719.2
1137275,1606.1
1253464,716.7
1012371,43.2
1205708,122.4
1140483,103.1
1198884,354.5
1493378,870.7
1199993,827.8
1043523,121.1
1258021,122.8
1311206,229.9
1167724,1021.3
1169375,474.6
1108160,1110.3
1430956,95.0
1256536,94.0
1387281,72.2
1466943,208.6
1414650,295.4
1224371,142.6
1112793,29.1
1289127,90.5
1126069,116.2
1087935,555.0
1443408,1791.6
1429992,4217.7
1085191,55.0
1417469,29.6
1137795,40.0
1398189,502.9
1283686,416.3
1371464,634.6
1230167,55.5
1364248,75.3
1266392,35.8
1038730,93.2
1212416,89.1
1103878,387.3
1157948,83.6
1314522,65.8
1164578,187.6
1025278,432.6
1078493,136.9
1029300,72.6
1410995,89.7
1404963,121.3
1334883,429.2
1230293,343.3
1115318,551.2
1042427,70.0
1454164,155.9
1470573,44.4
1058785,15.8
1376825,77.0
1191397,64.2
1247051,95.6
1074540,369.5
1497803,140.8
1287425,154.0
1328270,96.8
1407720,520.2
1240373,243.9
1494455,139.3
1442368,77.2
1194849,98.5
1306896,46.8
1435035,43.5
1253592,112.0
1467682,1866.8
1461002,861.0
1001071,15.5
1191882,101.5
1140533,197.0
1049153,131.8
1389125,17.9
1498335,65.3
1336000,90.4
1345691,83.0
1337050,222.6
1263782,542.5
1192897,231.8
1299041,710.4
1417850,799.1
1024790,629.8
1008262,30.8
1089695,54.4
1234248,24.8
1363682,646.3
1321672,460.5
1035076,799.7
1060282,138.0
1361643,14.0
1125678,109.2
1407888,411.2
1032563,369.6
1189256,530.0
1058487,31.2
1413625,55.0
1121861,56.4
1105792,145.6
1239970,98.5
1078132,17.6
1028314,28.4
1461331,49.6
1203766,411.2
1314812,1375.5
1252214,2793.5
1199487,25.2
1213487,13.1
1149554,416.5
1201667,383.9
1459985,381.6
1477962,40.5
1201705,15.3
1249240,52.3
1122608,81.4
1440426,161.6
1357820,33.1
1038196,41.9
1230790,38.6
1211763,142.6
1011484,95.3
1323864,90.1
1139498,29.2
1344156,42.4
1443200,17.4
1189549,304.2
1397910,273.2
1317736,189.0
1129005,995.7
1306963,954.6
1471178,377.5
1431233,24.1
1228415,76.4
1399725,62.5
1182211,279.0
1441899,517.7
1470893,786.9
1139622,106.1
1381705,71.2
1214183,176.8
1273495,825.1
1101109,513.5
1120199,592.1
1050202,119.6
1334262,120.4
1337479,275.4
1219468,421.5
1310240,227.9
1277278,93.9
1489750,43.1
1096922,61.6
1476289,556.6
1115161,3256.1
1178631,1718.9
1245261,28.4
1372965,42.5
1476812,31.8
1496202,156.1
1048870,159.5
1263662,341.7
1238350,53.9
1472696,127.6
1258031,86.9
1050351,87.5
1459998,191.7
1490420,270.8
1000662,80.5
1044419,118.8
1460063,65.9
1343340,166.0
1374733,327.5
1370257,223.5
1455780,27.7
1140702,115.5
1363403,53.9
1310434,419.9
1364335,271.3
1114519,276.7
1305350,165.6
1245069,166.9
1474430,59.2
1093750,44.8
1435861,102.4
1239312,266.5
1184336,59.0
1454523,142.7
1098373,162.2
1495203,154.6
1052953,244.7
1009513,170.7
1368308,51.2
1498669,15.2
1466142,23.2
1256813,29.2
1042183,17.1
1464999,45.6
1143694,54.9
1430870,2261.8
1122208,1384.1
1462550,16.0
1032173,24.7
1092013,141.5
1079926,113.6
1038256,186.4
1343897,32.0
1004313,80.2
1338299,43.0
1091600,503.2
1475065,447.0
1360361,227.6
1414079,444.7
1325899,443.8
1059508,494.0
1053029,125.7
1132261,159.9
1079197,132.8
1273647,306.2
1285990,697.9
1453805,412.7
1228708,217.2
1477933,180.4
1140274,147.3
1050739,1161.0
1127728,509.0
1403459,760.8
1283055,112.1
1112729,111.4
1380847,214.4
1165664,296.7
1060176,303.5
1377609,22.8
1343878,75.2
1115844,151.3
1053494,448.0
1173486,1594.1
1250468,901.2
1286426,24.2
1423088,76.8
1209561,31.7
1159489,95.3
1358267,202.2
1446470,229.9
1140775,76.8
1174433,69.8
1449283,49.4
1301983,240.6
1038551,184.3
1142609,262.9
1121544,136.0
1217322,153.7
1174114,113.1
1116883,507.5
1015942,369.0
1122590,222.7
1474493,340.3
1196897,351.5
1233988,100.6
1249222,22.9
1031203,49.6
1384396,58.7
1449924,128.0
1023315,430.4
1456955,378.4
1364616,281.2
1477907,264.5
1070194,251.3
1278780,546.6
1061803,204.3
1491984,197.4
1093579,46.8
1320120,118.3
1050143,102.2
1135844,14.2
1170667,24.2
1421320,219.4
1382855,1392.8
1052474,1146.1
1168245,16.7
1358202,25.5
1347403,93.5
1423262,34.7
1490941,107.8
1045104,26.9
1180967,41.6
1169272,44.3
1417264,64.9
1122155,26.8
1421522,44.1
1343543,395.5
1127755,369.8
1286519,163.0
1159100,1536.9
1257945,1432.2
1226115,342.8
1430521,65.6
1376221,135.4
1496715,83.9
1169115,605.2
1176448,472.6
1463004,1350.1
1250962,79.9
1295333,98.2
1178409,159.5
1012909,1032.9
1338022,365.5
1366789,770.1
1373833,101.5
1381332,102.0
1243588,95.7
1346625,98.4
1220323,96.1
1370150,31.4
1425569,50.6
1035374,102.2
1394503,742.6
1058305,2144.3
1344498,2359.7
1141007,30.5
1473646,52.5
1487690,48.2
1450648,191.2
1205027,148.9
1476902,174.9
1165718,310.9
1378218,81.0
1078304,84.7
1089355,243.0
1297171,94.6
1312686,93.7
1325197,70.9
1481530,55.2
1284608,108.6
1463475,268.0
1315063,62.9
1059185,38.7
1374100,86.0
1042049,90.9
1387016,240.9
1280720,352.4
1297322,207.4
1173983,1719.1
1109530,412.0
1210247,80.7
1376906,33.0
1454933,51.0
1258714,17.4
1442196,88.3
1149208,376.7
1109561,293.4
1086120,149.1
1395010,130.3
1199426,118.8
1102777,551.0
1457723,153.4
1481022,305.6
1022584,129.2
1117071,104.0
1444390,76.0
1136802,137.7
1160158,223.0
1389988,16.2
1380922,70.3
1117887,132.0
1237251,3014.6
1062656,1616.7
1187507,22.5
1118587,25.7
1016028,108.2
1324267,193.9
1272876,140.2
1462161,54.4
1374036,36.5
1415631,55.1
1205040,34.7
1496216,30.3
1402048,29.3
1364233,61.8
1439116,245.8
1312641,234.2
1315279,141.0
1145134,857.9
1342622,523.5
1198108,181.7
1077816,48.1
1036232,146.4
1311646,19.7
1286961,186.8
1028838,347.8
1247743,248.5
1425258,143.0
1006454,160.8
1384974,367.3
1486614,895.0
1399973,224.5
1385096,437.6
1060853,70.6
1040838,33.8
1109072,35.0
1460672,85.4
1334969,157.2
1049364,213.0
1087717,46.2
1325920,28.4
1039447,70.8
1186967,311.1
1110292,1863.1
1036751,1788.8
1236541,77.2
1275664,192.2
1209721,233.5
1162125,89.8
1263378,100.7
1199188,99.3
1488174,89.1
1070083,90.9
1132304,19.0
1167345,72.0
1012255,33.3
1032662,263.3
1033908,236.9
1291511,212.5
1027186,295.0
1040688,279.8
1315683,153.6
1330397,37.9
1264948,48.4
1159897,27.7
1059351,196.5
1239762,470.5
1447229,320.9
1151744,218.9
1216716,278.6
1312133,148.7
1118832,578.0
1252149,109.2
1094537,264.1
1447416,88.6
1127043,128.5
1164344,79.9
1370338,20.9
1421244,38.6
1093990,57.5
1497414,220.2
1210832,1281.0
1344468,1002.0
1404146,16.5
1103781,18.8
1294600,66.6
1215402,146.2
1043840,101.3
1116803,60.6
1090469,36.9
1017399,383.1
1248806,54.4
1131581,154.4
1060388,29.6
1003796,68.5
1363790,25.5
1408249,316.3
1029511,328.2
1110232,178.0
1281521,577.4
1083761,584.7
1368949,200.4
1161399,20.2
1471054,31.4
1029539,35.8
1423689,113.3
1039864,445.7
1026413,324.9
1044730,71.9
1014000,33.1
1062258,50.9
1234509,487.9
1236978,179.2
1487673,343.1
1371786,41.4
1110617,40.9
1343708,27.7
1433116,43.8
1308546,162.3
1329651,263.2
1379435,28.5
1145893,36.8
1369946,55.2
1056828,226.3
1093949,2031.0
1394115,1773.2
1056092,31.1
1340133,22.7
1459830,61.2
1153248,100.4
1460813,85.0
1044801,62.8
1136984,108.2
1257636,93.6
1433830,112.6
1266400,18.7
1412306,137.3
1001630,28.6
1438073,399.3
1193535,237.8
1049161,116.9
1113088,653.6
1473044,543.2
1022104,425.6
1191423,26.2
1329211,55.1
1290034,53.9
1395289,174.8
1103569,329.9
1097299,438.4
1283783,36.2
1270643,121.5
1077145,167.4
1340515,285.7
1003274,212.7
1441788,344.9
1000409,37.6
1329787,59.2
1298237,37.5
1190800,40.5
1456232,51.2
1484891,361.9
1031253,2876.2
1010839,1047.4
1024581,13.4
1041176,22.1
1148161,25.8
1350810,207.8
1201815,325.8
1434822,39.0
1149326,26.6
1036321,37.5
1310991,65.0
1221524,122.5
1133330,173.1
1420669,26.9
1255934,306.6
1013345,129.1
1468382,24.2
1145754,20.5
1296525,36.7
1312320,190.4
1287128,100.8
1042549,181.5
1301321,515.4
1094909,436.9
1155168,315.2
1396268,32.6
1124007,36.9
1221654,41.4
1034052,311.6
1167273,390.9
1056567,472.1
1318214,75.8
1071404,73.0
1190919,97.8
1125207,346.4
1239109,224.5
1366465,322.4
1327054,57.7
1413660,49.7
1389070,100.2
1152849,30.8
1429343,40.0
1433370,21.5
1015651,45.6
1158903,247.1
1456903,1105.6
1400224,517.5
1417054,32.5
1172631,19.6
1111819,14.5
1302703,237.7
1300752,347.4
1294900,248.0
1319818,14.8
1183251,22.8
1119599,77.4
1492080,93.8
1163294,103.4
1014711,86.0
1244747,23.8
1061707,169.4
1493848,114.1
1230234,66.9
1203418,32.5
1485817,37.7
1143509,252.7
1091408,191.8
1138077,85.7
1311411,620.1
1295313,454.9
1183342,274.4
1491036,14.5
1295983,109.6
1331317,55.9
1324969,286.3
1103729,388.9
1055560,448.4
1363126,91.4
1337290,53.4
1325872,81.3
1049470,632.7
1012992,334.1
1044579,652.7
1200607,60.9
1401512,78.2
1440033,112.7
1125481,117.8
1016837,106.4
1436547,69.1
1473669,53.3
1126786,48.4
1271366,345.5
1465667,1205.5
1056305,1024.9
1047663,14.3
1294079,17.5
1377246,147.7
1363975,300.9
1232131,188.0
1460621,41.3
1157067,28.3
1245780,62.8
1058708,38.3
1307097,118.6
1062037,154.1
1490720,49.3
1395873,34.7
1170057,113.9
1258413,158.6
1361970,59.6
1072658,42.4
1048034,83.8
1461040,71.2
1485183,434.2
1223342,319.9
1480807,548.1
1371494,103.6
1103790,214.9
1016615,18.1
1272610,16.9
1467769,33.0
1078797,37.1
1274462,61.4
1252119,284.0
1472378,117.8
1372362,86.2
1496832,95.0
1224855,73.6
1159741,603.4
1477503,149.0
1288873,117.0
1433395,13.7
1065649,40.4
1411840,15.9
1087160,49.0
1074147,131.9
1090440,1044.8
1394833,1189.8
1392268,66.9
1385412,96.4
1066080,146.0
1351946,21.8
1160992,47.0
1448499,48.2
1460215,466.6
1269050,582.9
1040647,178.9
1387886,433.7
1364865,523.2
1018974,81.0
1278003,27.8
1452327,77.7
1497155,158.8
1224475,262.0
1260226,14.4
1059327,21.4
1393536,85.5
1171318,312.5
1232647,118.0
1163568,370.5
1244463,65.7
1211183,47.1
1135295,83.6
1346678,199.2
1348987,208.7
1410509,13.4
1233091,35.6
1090616,254.9
1071801,1039.2
1401641,999.3
1116388,18.7
1309103,41.0
1491166,46.0
1030588,108.2
1025159,43.6
1232718,46.3
1018868,28.8
1210049,171.0
1253684,94.1
1182135,69.8
1298742,37.8
1227002,82.8
1268785,36.2
1022714,139.6
1275470,133.7
1097202,121.0
1493366,433.0
1331057,555.4
1182877,193.8
1076949,72.8
1462250,58.4
1211529,54.8
1445903,99.4
1329450,446.0
1230201,195.8
1470087,176.2
1446867,111.2
1319291,191.3
1143124,784.9
1101383,219.7
1123524,337.2
1271587,57.9
1148781,54.2
1301245,52.0
1168313,183.0
1435780,89.7
1012281,45.6
1098155,46.2
1360008,283.6
1452904,854.5
1030802,1204.7
1106987,38.6
1151987,20.1
1134647,41.0
1475968,164.2
1338863,106.6
1378609,58.8
1039161,33.7
1011680,80.6
1298077,153.2
1295274,162.8
1309793,36.6
1052527,46.0
1109588,69.2
1336905,231.5
1468878,240.5
1138443,176.0
1275484,230.6
1332387,282.0
1448406,72.0
1131551,99.4
1218247,42.9
1476030,197.4
1068090,290.5
1185173,216.9
1366617,161.4
1198378,249.4
1182059,148.8
1118081,419.1
1325683,232.2
1130102,361.4
1491257,125.9
1382126,86.9
1191748,34.1
1466660,37.8
1390106,118.1
1244449,1071.1
1111218,1551.4
1389557,16.0
1350375,14.4
1186359,75.5
1213899,73.8
1439257,41.4
1091234,27.6
1011775,20.1
1378332,60.5
1091493,30.2
1104216,32.4
1181809,226.7
1379054,260.0
1340178,212.0
1177611,355.5
1296989,228.8
1434024,132.4
1240097,13.0
1195124,79.1
1310902,553.7
1376592,335.0
1266339,104.8
1300685,186.4
1168138,108.6
1216142,67.4
1145836,753.3
1255684,122.4
1137477,240.8
1120804,67.8
1423024,154.3
1438719,145.5
1185056,30.8
1026874,39.5
1000239,247.2
1018451,1021.1
1438212,3173.2
1111309,18.3
1036368,34.9
1232302,16.0
1203845,170.0
1250127,120.4
1168534,124.7
1463718,74.1
1129628,24.0
1152567,26.2
1308024,123.2
1075107,48.9
1022331,67.9
1446941,86.6
1209021,342.2
1189249,396.6
1443158,171.3
1009004,328.2
1374089,596.9
1079607,251.8
1329352,41.0
1280562,95.2
1103749,63.2
1066165,214.6
1081755,302.9
1230372,395.4
1266770,164.3
1443525,208.4
1387877,127.0
1373382,661.6
1150804,284.6
1079093,284.2
1035507,18.9
1277459,87.2
1251663,164.7
1223245,385.5
1385359,124.3
1309145,51.9
1407808,25.0
1196459,411.1
1083320,1355.8
1185822,2115.3
1273643,17.4
1258195,33.3
1431428,68.8
1409973,145.6
1249625,110.3
1355820,19.9
1234209,78.9
1139349,51.2
1008936,138.0
1066283,226.5
1170430,366.7
1232936,29.9
1080677,111.9
1021800,134.7
1123137,539.7
1411806,329.7
1328104,345.5
1318582,1404.4
1460235,1199.8
1313982,148.9
1202724,45.5
1366938,71.7
1181409,128.3
1230032,632.8
1122286,502.0
1493246,728.9
1482713,119.7
1154157,207.3
1365677,191.4
1136265,677.7
1229533,717.3
1305186,793.0
1159457,64.4
1118236,88.4
1280982,187.4
1212852,25.2
1215713,75.0
1350519,88.1
1403497,703.8
1140321,3086.8
1446737,1736.8
1106173,19.1
1481387,27.4
1065238,359.3
1183033,546.6
1229149,345.4
1097281,65.3
1356234,79.3
1471059,29.9
1383245,87.1
1378355,129.4
1363066,214.8
1165483,60.4
1081138,89.3
1466102,107.1
1497165,65.8
1079199,103.4
1422221,100.4
1169305,36.0
1468137,67.3
1407007,60.4
1454261,673.3
1294443,302.2
1440024,379.6
1180058,279.4
1419811,289.6
1486660,121.8
1465689,14.5
1136864,37.2
1006792,63.1
1050241,110.7
1200761,304.9
1090212,214.6
1310650,19.5
1382624,101.5
1155781,110.3
1247682,604.6
1304450,181.2
1196458,384.9
1157252,41.6
1299746,50.3
1336037,71.4
1122743,116.2
1445716,254.6
1338896,232.2
1272933,48.6
1455058,26.5
1004938,65.2
1336737,257.8
1453619,915.3
1453388,732.6
1415166,15.1
1095178,59.8
1185761,24.4
1065427,92.3
1158519,75.5
1454709,94.0
1244297,14.9
1421956,172.4
1444887,96.4
1393415,224.6
1188398,29.9
1349856,202.4
1275306,326.0
1181771,292.6
1473546,181.6
1220699,120.3
1163835,172.0
1077197,199.8
1078943,86.8
1141699,46.8
1431365,92.8
1323704,101.4
1144725,288.1
1251827,369.4
1035762,220.0
1120903,246.6
1137816,87.0
1051613,260.6
1067751,947.1
1252232,195.2
1237824,337.2
1281696,17.5
1458838,28.0
1196617,84.1
1202967,44.3
1486074,49.3
1109827,80.5
1148446,165.8
1089612,2126.9
1091853,1615.9
1474470,22.5
1161356,23.7
1182360,147.4
1144385,88.9
1300003,130.8
1025058,33.5
1267543,77.9
1064112,161.4
1429670,51.0
1234570,60.7
1208998,66.7
1168162,516.6
1272298,570.7
1306135,278.1
1224760,346.1
1178379,437.3
1001682,296.5
1226758,50.1
1156896,124.7
1409965,76.4
1085877,296.1
1435973,291.3
1420872,502.4
1357911,255.9
1381530,353.7
1244720,245.6
1408421,756.6
1030388,205.9
1142936,399.5
1029029,102.4
1241621,141.3
1108100,192.8
1341505,54.3
1146546,38.4
1228717,59.3
1300602,308.3
1412835,2685.9
1035112,921.3
1482787,50.0
1260742,26.1
1150221,127.1
1233965,91.3
1001960,122.9
1232649,30.7
1438231,56.6
1214818,71.9
1293933,162.7
1338782,149.0
1245831,40.9
1113366,61.8
1064876,143.1
1393509,291.4
1351558,484.4
1294647,123.2
1138065,462.9
1217089,474.4
1298211,391.2
1270301,39.3
1233935,72.8
1402841,69.4
1167747,211.2
1472216,374.7
1081681,557.2
1373773,34.6
1254793,114.7
1200397,429.2
1057243,109.0
1004840,268.9
1369700,44.2
1447326,50.7
1205205,100.7
1320421,87.7
1248311,31.9
1221841,49.2
1207153,28.0
1078593,26.3
1258579,350.3
1271523,1175.8
1430507,831.1
1172071,15.0
1366224,14.4
1326194,13.7
1321713,128.8
1146830,130.2
1183728,176.5
1241401,23.0
1105062,33.2
1365486,26.2
1405527,43.6
1196339,58.7
1124619,42.8
1371814,16.6
1178892,57.9
1384956,88.1
1287737,52.2
1442657,32.5
1459362,62.2
1453914,63.6
1198977,205.9
1206990,155.2
1013394,138.7
1012461,807.4
1355967,557.2
1401298,157.9
1279289,21.9
1150568,125.2
1054094,47.1
1229774,547.0
1022036,341.3
1364365,796.1
1076235,109.2
1143542,101.4
1019852,136.0
1082297,626.8
1272303,353.1
1033177,323.3
1243977,32.3
1145076,84.5
1235244,24.7
1314294,31.2
1365195,26.1
1229625,43.5
1448117,33.7
1178515,494.0
1432714,2384.6
1118544,1228.4
1416590,21.9
1384503,105.2
1245702,253.7
1442280,57.1
1367431,27.0
1236347,54.7
1078323,116.1
1148984,127.1
1343302,211.7
1414288,53.6
1377256,18.8
1364788,35.3
1309897,72.0
1142412,37.2
1226780,32.9
1213361,39.6
1002890,377.4
1086028,220.9
1333390,330.9
1327142,2294.8
1393728,1491.1
1189658,764.0
1205070,94.7
1009043,45.4
1033147,121.2
1109999,551.8
1199684,638.1
1366158,1076.5
1066120,118.5
1483400,66.6
1175832,152.5
1223412,782.7
1372987,497.5
1480786,617.9
1395859,118.6
1462952,136.0
1489537,56.2
1441614,255.8
1087963,413.3
1492687,233.7
1406914,115.9
1260976,100.0
1347680,594.6
1159794,3354.8
1265893,672.0
1241569,43.8
1229122,63.9
1303406,23.5
1428532,192.3
1263274,695.8
1031078,594.2
1165481,70.9
1127930,118.5
1108613,61.6
1421424,133.2
1337287,102.2
1176152,340.5
1343801,107.7
1434553,84.8
1327498,89.8
1151084,243.4
1285260,457.2
1249009,179.8
1240396,33.3
1117959,80.5
1472988,161.4
1184246,579.6
1222113,377.6
1053161,656.5
1350644,1403.3
1185453,1232.0
1393875,632.7
1155630,25.1
1090332,108.0
1279092,220.8
1304158,720.6
1165089,698.2
1424073,1085.7
1370272,70.2
1179367,121.3
1315916,203.6
1179049,1005.7
1291763,466.9
1395897,699.2
1274992,122.8
1486982,76.4
1437992,92.1
1030881,80.4
1449932,206.8
1374934,116.4
1221819,70.2
1018876,63.8
1386370,50.7
1032299,643.8
1150157,2650.5
1032558,1588.9
1091280,30.6
1090320,19.0
1215092,354.0
1441270,135.3
1065825,364.6
1496861,141.6
1220695,156.5
1118499,67.0
1277788,105.7
1028415,289.9
1058377,173.6
1058203,99.6
1451083,180.2
1083836,78.6
1013490,169.6
1287375,380.1
1405566,244.5
1056626,30.8
1388386,204.0
1373254,67.3
1484423,391.0
1258533,291.7
1114965,415.0
1075058,131.4
1323949,310.5
1408074,113.0
1250534,38.7
1444561,101.7
1342935,65.8
1025464,151.2
1074066,308.8
1273706,233.6
1203492,169.3
1408921,94.5
1221151,120.3
1450019,499.3
1371024,137.3
1044231,346.9
1346629,41.4
1152949,14.6
1474865,81.0
1191446,72.2
1175109,33.2
1014725,44.5
1175207,87.3
